Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5to7,Feature log2 fold change topic 5to7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10
ENSG00000176340,COX8A,80,-2.4683,556,0.49859,389,-0.0826,334,-0.3223,489,0.37970,541,0.45398,447,0.14119,282,-0.5881
ENSG00000167770,OTUB1,80,-1.2378,115,-0.6855,158,-0.1984,305,0.88387,253,0.77698,133,-0.4608,106,-0.8163,133,-0.4653
ENSG00000168439,STIP1,835,3.15815,146,-0.2131,104,-0.7487,129,-0.4130,89,-1.1751,53,-1.7407,42,-2.1070,98,-0.8333
ENSG00000110011,DNAJC4,80,1.24546,90,1.45037,35,-0.1259,35,-0.1300,20,-1.1731,23,-0.7527,26,-0.5703,32,-0.2994
ENSG00000173511,VEGFB,80,-0.4287,172,0.80775,157,0.65907,77,-0.4915,71,-0.7546,139,0.44726,89,-0.2633,126,0.28958
ENSG00000173457,PPP1R14B,80,0.72016,98,1.07151,50,-0.0428,56,0.11627,34,-0.7831,69,0.47978,20,-1.4178,40,-0.4003
ENSG00000002330,BAD,80,-0.3094,122,0.35551,104,0.10373,126,0.41323,81,-0.3601,135,0.53553,95,-0.0341,69,-0.5445
ENSG00000173264,GPR137,80,0.76933,51,0.02102,82,0.80717,44,-0.2214,49,-0.0659,19,-1.4527,41,-0.2996,39,-0.4058
ENSG00000173153,ESRRA,80,1.43408,33,-0.0484,39,0.19029,37,0.10914,31,-0.1951,13,-1.4123,22,-0.7053,26,-0.4280
ENSG00000173113,TRMT112,80,-0.8323,174,0.39439,225,0.81974,127,-0.1196,161,0.34756,79,-0.8518,63,-1.2020,137,0.00222
ENSG00000126432,PRDX5,80,-2.7502,1956,2.54897,616,0.35094,374,-0.4467,377,-0.5377,307,-0.7516,293,-0.8245,205,-1.3649
ENSG00000162302,RPS6KA4,80,1.02795,30,-0.5668,48,0.18256,54,0.35928,35,-0.4278,31,-0.5205,52,0.28386,33,-0.4313
ENSG00000110076,NRXN2,80,-1.5944,76,-1.6732,271,0.28797,245,0.12699,347,0.98122,200,-0.2013,107,-1.1670,249,0.14785
ENSG00000068831,RASGRP2,80,1.85752,19,-0.5902,7,-1.9739,46,0.82825,6,-2.5044,2,-3.6634,98,2.27533,6,-2.2232
ENSG00000168066,SF1,80,-1.0262,339,1.32494,142,-0.1456,187,0.29760,130,-0.3539,129,-0.2938,140,-0.1707,148,-0.0816
ENSG00000168067,MAP4K2,80,1.43731,22,-0.7024,12,-1.5367,41,0.28121,44,0.51440,13,-1.4262,14,-1.3792,30,-0.1936
ENSG00000133895,MEN1,80,1.21328,26,-0.6470,47,0.31257,48,0.34863,38,-0.0370,26,-0.6123,27,-0.5484,19,-1.0573
ENSG00000110047,EHD1,80,1.18785,60,0.68962,41,0.05481,38,-0.0768,22,-1.1021,19,-1.0912,30,-0.4466,62,0.73310
ENSG00000110046,ATG2A,80,1.12004,45,0.13771,93,1.38162,39,-0.0960,24,-0.9570,16,-1.4325,32,-0.3828,32,-0.3739
ENSG00000068971,PPP2R5B,80,0.04006,33,-1.3359,141,0.97865,192,1.54810,71,-0.1906,12,-2.7395,80,0.04480,30,-1.4821
ENSG00000213465,ARL2,80,-1.4327,235,0.23188,131,-0.6933,290,0.57834,198,-0.0587,174,-0.2471,358,0.93900,174,-0.2450
ENSG00000110025,SNX15,80,1.60677,12,-1.4144,11,-1.5130,41,0.41279,30,-0.0868,18,-0.8866,35,0.18205,27,-0.2644
ENSG00000162300,ZFPL1,80,1.54724,42,0.39995,21,-0.6699,31,-0.0755,24,-0.5568,22,-0.6157,28,-0.2229,28,-0.2361
ENSG00000149823,VPS51,80,-0.2654,106,0.18235,69,-0.5066,177,1.04437,74,-0.4852,116,0.32389,112,0.27004,66,-0.5663
ENSG00000149809,TM7SF2,80,-0.3630,128,0.38931,155,0.70150,138,0.50584,84,-0.3708,88,-0.2188,86,-0.2579,84,-0.2953
ENSG00000149806,FAU,80,-2.7207,725,0.65733,464,-0.0755,424,-0.2162,475,-0.0479,510,0.07840,659,0.49653,574,0.26861
ENSG00000162298,SYVN1,80,0.89316,80,0.89792,38,-0.3340,60,0.41848,34,-0.6265,36,-0.3946,24,-0.9924,46,-0.0161
ENSG00000149792,MRPL49,80,1.26204,41,0.12224,35,-0.1298,47,0.34393,39,0.06096,16,-1.2751,23,-0.7893,20,-0.9988
ENSG00000014216,CAPN1,80,0.58024,65,0.23446,20,-1.5304,117,1.23769,53,-0.1173,47,-0.2725,48,-0.2548,25,-1.2494
ENSG00000133884,DPF2,80,1.11870,79,1.08390,13,-1.7455,41,0.00646,28,-0.7157,26,-0.7256,27,-0.6358,60,0.62016
ENSG00000245532,NEAT1,80,-0.4792,623,3.57961,27,-2.0804,15,-2.9161,8,-4.2162,35,-1.7303,64,-0.8336,220,1.18723
ENSG00000251562,MALAT1,80,-4.0165,2918,1.55969,706,-0.8070,375,-1.7604,740,-0.8904,1298,0.15069,1815,0.70671,2412,1.20480
ENSG00000142186,SCYL1,80,0.23064,62,-0.1787,106,0.69660,100,0.60210,75,0.15319,36,-1.0210,47,-0.6026,38,-0.9188
ENSG00000168056,LTBP3,80,-0.4883,403,2.38485,54,-1.0988,118,0.11872,49,-1.4579,134,0.32980,82,-0.4605,77,-0.5571
ENSG00000176973,FAM89B,80,1.02604,44,0.03637,6,-2.9355,58,0.46182,45,0.09981,53,0.32625,40,-0.1231,15,-1.5492
ENSG00000173442,EHBP1L1,879,4.03573,211,0.72481,21,-2.7734,31,-2.2354,46,-1.9071,25,-2.5182,36,-1.9990,15,-3.2540
ENSG00000172977,KAT5,80,1.31670,81,1.33388,8,-2.2353,48,0.41522,34,-0.1751,18,-1.0652,28,-0.3986,3,-3.6092
ENSG00000172922,RNASEH2C,80,1.06960,61,0.58728,23,-0.9473,52,0.34632,36,-0.3296,25,-0.7945,36,-0.2552,38,-0.1693
ENSG00000172757,CFL1,80,-3.5465,651,-0.4324,1012,0.27100,864,0.01521,1236,0.83439,873,0.03246,598,-0.5644,772,-0.1637
ENSG00000172803,SNX32,80,1.48084,1,-4.9856,5,-2.8387,68,1.19007,36,0.13963,18,-0.9606,45,0.48682,11,-1.7118
ENSG00000172500,FIBP,80,-0.2527,66,-0.5605,179,1.07667,84,-0.1749,109,0.30614,78,-0.2924,53,-0.8857,74,-0.3749
ENSG00000175602,CCDC85B,80,-2.0426,134,-1.2803,290,-0.0892,348,0.20404,436,0.79568,366,0.28672,344,0.18673,195,-0.7066
ENSG00000175573,C11orf68,80,0.17924,68,-0.0761,80,0.17944,89,0.35210,78,0.17944,60,-0.2785,43,-0.7837,61,-0.2465
ENSG00000175550,DRAP1,837,3.11849,92,-0.9515,116,-0.5985,104,-0.7625,100,-0.9923,56,-1.6864,100,-0.8290,94,-0.9254
ENSG00000175334,BANF1,80,-0.4971,293,1.70490,108,-0.0266,111,0.01681,96,-0.2715,58,-1.0000,78,-0.5413,84,-0.4311
ENSG00000175229,GAL3ST3,80,1.13884,9,-2.1616,81,1.16792,40,-0.0107,39,-0.0968,16,-1.4166,47,0.23546,15,-1.4779
ENSG00000087365,SF3B2,80,-0.6654,222,0.98622,85,-0.5727,147,0.29494,124,0.01582,104,-0.2588,111,-0.1637,107,-0.2191
ENSG00000175115,PACS1,80,0.18451,73,0.04373,70,-0.0345,107,0.66396,77,0.15181,51,-0.5175,54,-0.4287,48,-0.6356
ENSG00000174996,KLC2,80,-0.4781,61,-0.8937,89,-0.3220,147,0.49499,151,0.73808,86,-0.3699,92,-0.2682,78,-0.5140
ENSG00000174903,RAB1B,80,-0.4146,143,0.51268,120,0.22658,136,0.43171,103,-0.0360,123,0.25975,63,-0.7755,70,-0.6135
ENSG00000174871,CNIH2,80,-1.2175,126,-0.5311,201,0.20746,192,0.13475,236,0.64750,187,0.09300,185,0.07792,84,-1.1408
ENSG00000174851,YIF1A,80,0.75031,128,1.59070,42,-0.3099,35,-0.5592,30,-0.9989,37,-0.4740,48,-0.0928,48,-0.0919
ENSG00000179292,TMEM151A,80,-0.2736,29,-1.8134,102,0.10853,160,0.85372,102,0.14204,41,-1.3134,77,-0.3427,159,0.84688
ENSG00000174684,B4GAT1,1561,1.36240,395,-0.8982,767,0.14186,919,0.43907,782,0.22705,366,-1.0154,335,-1.1479,333,-1.1552
ENSG00000174516,PELI3,80,1.27366,13,-1.5968,11,-1.8231,66,0.92192,38,0.00951,28,-0.4797,38,0.01739,27,-0.5140
ENSG00000174483,BBS1,80,1.29941,90,1.52186,7,-2.3714,45,0.29690,24,-0.7935,48,0.41000,20,-0.9624,8,-2.3443
ENSG00000174165,ZDHHC24,80,1.17756,46,0.23330,16,-1.4092,43,0.12208,35,-0.2378,34,-0.2497,32,-0.3317,41,0.03884
ENSG00000174080,CTSF,80,-1.1656,266,0.73146,214,0.36910,246,0.60112,131,-0.5206,185,0.13292,160,-0.1049,162,-0.0809
ENSG00000173992,CCS,80,0.95157,66,0.62937,29,-0.6938,62,0.51352,38,-0.3173,15,-1.6689,40,-0.2050,44,-0.0377
ENSG00000239306,RBM14,80,0.54156,121,1.26211,27,-1.1560,68,0.27635,47,-0.3917,58,0.02634,32,-0.9061,46,-0.3455
ENSG00000173933,RBM4,80,-0.2489,112,0.28458,54,-0.8646,142,0.67656,109,0.31053,95,0.01265,59,-0.7279,71,-0.4285
ENSG00000173898,SPTBN2,80,-0.8040,43,-1.7342,94,-0.5645,132,-0.0331,196,0.86351,181,0.48760,143,0.10508,81,-0.7907
ENSG00000173599,PC,80,0.17317,117,0.80258,106,0.63817,89,0.33700,42,-1.0057,77,0.10040,78,0.12015,47,-0.6592
ENSG00000173621,LRFN4,80,0.79798,61,0.34309,36,-0.4891,52,0.09877,55,0.21513,43,-0.2189,21,-1.2849,35,-0.5202
ENSG00000173227,SYT12,80,0.78424,28,-0.8651,39,-0.3670,94,1.05597,54,0.17249,36,-0.5125,28,-0.8805,30,-0.7986
ENSG00000173120,KDM2A,80,0.86235,52,0.13714,29,-0.7536,57,0.30069,50,0.09625,35,-0.4887,43,-0.1401,29,-0.7570
ENSG00000173020,GRK2,80,-0.5329,76,-0.6092,96,-0.2515,99,-0.1967,159,0.77406,159,0.56612,42,-1.5195,96,-0.2482
ENSG00000172932,ANKRD13D,80,0.79612,52,0.09221,75,0.69093,70,0.57430,31,-0.8926,38,-0.3978,40,-0.3334,45,-0.1336
ENSG00000172531,PPP1CA,80,-0.3801,96,-0.0964,123,0.30621,137,0.48168,108,0.11604,91,-0.1734,107,0.07570,61,-0.7888
ENSG00000172508,CARNS1,80,1.35627,29,-0.3579,4,-3.1886,19,-0.9671,8,-2.6003,4,-3.3073,12,-1.5937,189,3.28725
ENSG00000110711,AIP,80,0.96365,44,-0.0132,47,0.08916,56,0.34670,34,-0.5293,37,-0.2870,43,-0.0798,38,-0.2458
ENSG00000110697,PITPNM1,80,0.19948,130,1.01870,102,0.59447,56,-0.3775,66,-0.1464,43,-0.7683,54,-0.4308,45,-0.6971
ENSG00000167797,CDK2AP2,851,4.00745,137,0.05148,39,-1.8607,52,-1.4420,34,-2.3517,48,-1.5608,28,-2.3491,68,-1.0334
ENSG00000084207,GSTP1,80,-1.5518,783,2.30768,163,-0.4790,159,-0.5122,140,-0.8563,208,-0.0887,170,-0.4102,219,-0.0107
ENSG00000167792,NDUFV1,80,-1.5070,223,0.06606,160,-0.4581,364,0.88433,264,0.45659,140,-0.6669,228,0.09910,152,-0.5383
ENSG00000110717,NDUFS8,80,-1.1816,221,0.40403,232,0.48296,211,0.32573,163,-0.1100,173,0.00348,209,0.31474,108,-0.7341
ENSG00000110721,CHKA,80,0.77887,101,1.17713,26,-0.9900,72,0.60501,29,-1.0259,33,-0.6452,35,-0.5599,66,0.44324
ENSG00000110066,KMT5B,80,0.89564,69,0.63734,58,0.35931,40,-0.2550,36,-0.5020,37,-0.3568,18,-1.4567,56,0.30020
ENSG00000110075,PPP6R3,80,0.66563,87,0.81051,65,0.32856,42,-0.3577,38,-0.6323,40,-0.4490,49,-0.1306,54,0.01328
ENSG00000197345,MRPL21,80,0.41584,65,0.08494,79,0.39616,94,0.67748,57,-0.1648,45,-0.5061,28,-1.2212,57,-0.1261
ENSG00000131626,PPFIA1,80,1.19231,66,0.86278,14,-1.5108,17,-1.2650,26,-0.8156,55,0.54365,31,-0.3730,53,0.47123
ENSG00000085733,CTTN,80,-0.1129,126,0.62855,83,-0.0666,126,0.62014,74,-0.3106,80,-0.1070,73,-0.2542,71,-0.2976
ENSG00000162105,SHANK2,80,0.26607,61,-0.1644,52,-0.4206,65,-0.0783,87,0.53365,83,0.32658,47,-0.5874,31,-1.2026
ENSG00000172893,DHCR7,80,0.52683,27,-1.1839,85,0.62251,81,0.53687,49,-0.3268,54,-0.1068,51,-0.2047,55,-0.0929
ENSG00000137497,NUMA1,1669,4.42688,158,-0.6313,22,-3.5144,115,-1.1097,58,-2.4174,81,-1.6408,68,-1.8906,75,-1.7627
ENSG00000184154,LRRC51,80,1.06224,265,3.87718,0,-6.3981,15,-1.5413,11,-2.2250,10,-2.1962,13,-1.8269,6,-2.8267
ENSG00000149357,LAMTOR1,80,-1.0540,176,0.17238,246,0.72652,192,0.31333,145,-0.1718,159,0.00281,107,-0.6078,186,0.26233
ENSG00000110200,ANAPC15,80,0.96244,36,-0.3560,48,0.10797,74,0.83481,35,-0.4884,38,-0.2613,53,0.28357,14,-1.7570
ENSG00000162129,CLPB,80,1.15889,11,-1.9427,33,-0.2937,29,-0.4937,40,-0.0043,60,0.66407,26,-0.6532,41,0.02896
ENSG00000186642,PDE2A,80,-1.1797,36,-2.3732,104,-0.7826,388,1.38844,236,0.70513,137,-0.3610,189,0.14939,78,-1.2177
ENSG00000186635,ARAP1,80,1.36711,69,1.10105,22,-0.7692,41,0.22900,32,-0.2186,16,-1.2556,5,-2.9293,29,-0.3471
ENSG00000214530,STARD10,870,4.57428,33,-1.9710,39,-1.6980,34,-1.8932,46,-1.7083,17,-2.8655,30,-2.0923,33,-1.9406
ENSG00000110237,ARHGEF17,80,0.37228,74,0.23568,119,1.03981,71,0.17180,24,-1.7573,15,-2.1452,144,1.38550,63,-0.0100
ENSG00000054965,FAM168A,80,-0.6362,101,-0.2778,184,0.69459,76,-0.7114,134,0.22595,181,0.66700,57,-1.1588,123,0.03361
ENSG00000021300,PLEKHB1,80,-1.4861,539,1.62275,52,-2.1194,88,-1.3471,106,-1.2695,246,0.24642,194,-0.1300,593,1.81132
ENSG00000175582,RAB6A,762,1.35757,92,-2.0036,372,0.12884,346,0.01284,379,0.20845,293,-0.2530,208,-0.7844,224,-0.6714
ENSG00000175581,MRPL48,80,1.28571,44,0.25108,41,0.14136,21,-0.9173,33,-0.2426,21,-0.8738,32,-0.2188,35,-0.0802
ENSG00000181924,COA4,80,1.20905,75,1.09451,51,0.41946,33,-0.2790,25,-0.8192,25,-0.7027,15,-1.4788,36,-0.1171
ENSG00000175575,PAAF1,80,1.10129,65,0.72874,38,-0.1153,43,0.05551,26,-0.8541,22,-0.9487,34,-0.3145,53,0.39349
ENSG00000214517,PPME1,80,-0.6073,65,-0.9220,117,-0.0105,163,0.52334,186,1.05808,62,-1.0092,61,-1.0282,76,-0.6991
ENSG00000165434,PGM2L1,80,-2.2419,40,-3.2639,369,0.08109,432,0.33642,677,1.67737,321,-0.1433,58,-2.7150,179,-1.0429
ENSG00000118363,SPCS2,80,-1.0258,270,0.92124,175,0.18847,184,0.27496,143,-0.1692,162,0.06772,119,-0.4176,134,-0.2314
ENSG00000137486,ARRB1,80,-0.7225,54,-1.3328,144,0.20128,126,-0.0112,152,0.37141,168,0.44686,122,-0.0730,125,-0.0265
ENSG00000149273,RPS3,80,-1.6786,411,0.89219,210,-0.2123,216,-0.1671,176,-0.5969,172,-0.5198,396,0.82751,385,0.78316
ENSG00000171533,MAP6,80,-0.7628,252,1.10334,83,-0.7107,160,0.32232,143,0.19399,114,-0.2159,97,-0.4671,91,-0.5709
ENSG00000062282,DGAT2,80,1.46147,18,-0.9953,29,-0.2459,42,0.35067,27,-0.4216,6,-2.5925,78,1.40377,5,-2.8231
ENSG00000137492,THAP12,80,1.08889,33,-0.3723,31,-0.4753,54,0.41801,40,-0.0598,31,-0.4575,30,-0.5025,36,-0.2111
ENSG00000078124,ACER3,80,1.11902,29,-0.5472,19,-1.1691,49,0.27482,29,-0.6680,16,-1.4312,23,-0.8848,108,1.66526
ENSG00000149269,PAK1,80,-1.0762,67,-1.3532,89,-0.9262,202,0.37355,283,1.38284,180,0.18224,76,-1.1588,64,-1.4130
ENSG00000074201,CLNS1A,80,-0.0943,193,1.39698,52,-0.7738,90,0.08392,74,-0.2791,67,-0.3762,47,-0.9087,100,0.25756
ENSG00000048649,RSF1,80,0.04509,62,-0.3511,46,-0.8074,43,-0.9345,80,0.04652,80,0.03531,90,0.23602,139,0.95897
ENSG00000151366,NDUFC2,764,1.13030,306,-0.3857,356,-0.1452,517,0.45688,422,0.16006,224,-0.8640,272,-0.5707,201,-1.0354
ENSG00000159063,ALG8,80,1.49567,57,0.87475,26,-0.3656,24,-0.4840,21,-0.8970,21,-0.7010,25,-0.4203,37,0.17508
ENSG00000149256,TENM4,80,1.63353,69,1.36208,0,-6.8119,39,0.35248,23,-0.5932,4,-2.8095,27,-0.2143,22,-0.5178
ENSG00000182103,FAM181B,80,0.53675,279,3.06105,5,-3.6086,17,-1.8390,16,-2.2486,84,0.61800,23,-1.4107,42,-0.5100
ENSG00000137509,PRCP,80,0.10373,291,2.49852,65,-0.2289,56,-0.4503,30,-1.6510,77,0.03943,35,-1.1933,58,-0.4148
ENSG00000137502,RAB30,80,0.66275,80,0.65715,77,0.58552,24,-1.2321,40,-0.5664,55,0.04790,23,-1.3022,76,0.58271
ENSG00000165494,PCF11,80,0.81758,72,0.64074,55,0.20016,58,0.28160,39,-0.4451,42,-0.2417,30,-0.7534,34,-0.5787
ENSG00000137494,ANKRD42,80,1.33874,68,1.04109,16,-1.2152,59,0.80045,25,-0.7356,30,-0.2807,20,-0.9137,15,-1.3226
ENSG00000137500,CCDC90B,80,0.38627,78,0.34713,106,0.85313,44,-0.5755,59,-0.1227,34,-0.9698,38,-0.7775,73,0.23729
ENSG00000150672,DLG2,80,-0.5587,29,-2.0659,103,-0.1708,116,0.02270,156,0.68661,132,0.22616,119,0.06177,98,-0.2472
ENSG00000171204,TMEM126B,80,0.44650,54,-0.1790,57,-0.0977,74,0.30606,57,-0.1259,60,-0.0155,59,-0.0390,52,-0.2462
ENSG00000171202,TMEM126A,80,0.94594,28,-0.7653,33,-0.4814,64,0.54982,46,0.02618,27,-0.8176,41,-0.1745,43,-0.0660
ENSG00000137504,CREBZF,80,0.60472,104,1.04920,24,-1.2697,60,0.13535,57,0.05552,41,-0.4553,32,-0.8426,41,-0.4702
ENSG00000137501,SYTL2,80,1.09403,15,-1.4980,45,0.11136,22,-0.9976,54,0.58493,55,0.45145,10,-2.1582,26,-0.7228
ENSG00000073921,PICALM,80,-0.4277,146,0.53064,77,-0.4979,119,0.19286,87,-0.3839,94,-0.1785,89,-0.2656,188,0.96787
ENSG00000149196,HIKESHI,80,0.51895,64,0.15202,43,-0.4881,74,0.38583,55,-0.1060,69,0.26333,41,-0.5658,47,-0.3477
ENSG00000151376,ME3,837,3.87413,24,-2.5665,39,-1.8835,111,-0.3052,59,-1.5002,27,-2.4037,115,-0.2446,16,-3.1551
ENSG00000168959,GRM5,80,-0.5343,18,-2.7406,93,-0.2976,219,1.11516,142,0.49829,76,-0.6083,129,0.22213,85,-0.4393
ENSG00000110172,CHORDC1,80,0.57421,88,0.72692,32,-0.8876,71,0.38005,51,-0.1930,57,0.02960,21,-1.5007,61,0.11520
ENSG00000165323,FAT3,80,0.68903,30,-0.8637,50,-0.0920,102,1.10304,22,-1.5814,22,-1.3290,164,2.01940,13,-2.1002
ENSG00000180773,SLC36A4,80,1.12313,63,0.70381,48,0.26882,15,-1.4711,39,-0.1031,30,-0.4713,26,-0.7258,30,-0.4980
ENSG00000166012,TAF1D,80,-0.2855,108,0.19372,67,-0.5700,101,0.07456,107,0.22828,127,0.45564,96,0.00046,60,-0.7289
ENSG00000042429,MED17,80,1.44124,45,0.45482,18,-0.9895,31,-0.1730,31,-0.1840,31,-0.1675,26,-0.4462,18,-0.9604
ENSG00000166025,AMOTL1,80,1.05115,68,0.77368,65,0.68070,48,0.19212,31,-0.6361,14,-1.6729,17,-1.4241,43,-0.0030
ENSG00000150316,CWC15,80,0.16319,88,0.32366,112,0.71045,70,-0.0617,59,-0.4029,71,-0.0413,65,-0.1711,62,-0.2554
ENSG00000263465,SRSF8,80,0.05051,51,-0.6447,97,0.35983,72,-0.1159,95,0.43292,55,-0.5299,64,-0.3010,71,-0.1334
ENSG00000149218,ENDOD1,80,0.04417,101,0.42061,159,1.20365,89,0.21185,35,-1.4698,76,-0.0324,67,-0.2438,103,0.45516
ENSG00000149212,SESN3,830,2.25747,115,-1.1264,182,-0.4275,192,-0.3474,143,-0.9664,219,-0.1389,315,0.45312,106,-1.2569
ENSG00000166037,CEP57,80,1.18212,47,0.28860,59,0.64809,20,-1.0306,38,-0.1021,25,-0.7292,31,-0.4035,21,-0.9718
ENSG00000087053,MTMR2,80,1.18664,43,0.12384,10,-2.0227,33,-0.2936,41,0.07645,39,-0.0301,23,-0.8132,44,0.17650
ENSG00000149231,CCDC82,80,0.54284,75,0.42800,49,-0.2452,78,0.50690,49,-0.2968,41,-0.5279,53,-0.1259,49,-0.2402
ENSG00000110318,CEP126,80,0.56151,188,2.14224,17,-1.8126,48,-0.2652,34,-0.9344,22,-1.4719,76,0.48158,33,-0.8317
ENSG00000137693,YAP1,80,1.03677,221,3.22882,10,-2.1850,11,-2.0487,11,-2.3037,45,0.06029,7,-2.5777,22,-1.0129
ENSG00000110330,BIRC2,80,0.65791,99,1.02151,37,-0.5812,43,-0.3397,44,-0.4050,46,-0.2235,41,-0.4222,58,0.13828
ENSG00000152558,TMEM123,80,-0.1719,500,3.49842,28,-1.7650,34,-1.4960,16,-2.8464,40,-1.2326,40,-1.2407,123,0.52335
ENSG00000137692,DCUN1D5,80,0.82727,50,0.05897,41,-0.2775,41,-0.2484,56,0.30993,27,-0.8824,26,-0.9516,50,0.06227
ENSG00000187240,DYNC2H1,80,0.78138,199,2.56711,29,-0.8534,25,-1.0526,20,-1.6408,46,-0.1267,28,-0.8831,32,-0.7046
ENSG00000152578,GRIA4,80,-0.1824,15,-2.6681,277,1.99435,75,-0.2845,95,0.11064,50,-0.9135,17,-2.5060,101,0.18217
ENSG00000170903,MSANTD4,80,1.20996,33,-0.2398,27,-0.5607,43,0.14118,39,-0.0180,26,-0.6072,24,-0.7630,40,0.05523
ENSG00000149313,AASDHPPT,80,-0.8215,81,-0.8119,286,1.26155,185,0.50190,160,0.34811,58,-1.3153,98,-0.5195,91,-0.6210
ENSG00000152402,GUCY1A2,80,0.40420,9,-2.9279,91,0.62205,99,0.76331,58,-0.1530,16,-2.0089,127,1.20058,27,-1.2642
ENSG00000110675,ELMOD1,80,-1.5118,88,-1.3782,204,-0.0799,398,1.03203,286,0.63597,107,-1.0845,362,0.86963,49,-2.2427
ENSG00000166266,CUL5,80,0.09290,77,0.02785,129,0.88627,61,-0.3456,74,-0.0502,52,-0.5911,64,-0.2642,72,-0.0753
ENSG00000075239,ACAT1,80,-0.1887,150,0.84064,68,-0.4527,104,0.23178,81,-0.2182,105,0.23613,68,-0.4449,85,-0.0936
ENSG00000149311,ATM,80,0.94199,82,0.98491,9,-2.3547,43,-0.0838,43,-0.1088,17,-1.5273,44,-0.0453,49,0.13796
ENSG00000185742,C11orf87,80,-0.0733,11,-2.9786,197,1.46098,116,0.52002,96,0.29151,26,-1.7565,77,-0.1366,43,-1.0413
ENSG00000137710,RDX,80,-0.1816,252,1.80059,69,-0.4070,40,-1.2307,31,-1.9006,83,-0.1226,48,-0.9808,235,1.66339
ENSG00000137714,FDX1,80,1.18796,72,0.99918,8,-2.4210,14,-1.6089,47,0.39493,30,-0.4015,23,-0.8128,25,-0.7175
ENSG00000137727,ARHGAP20,80,1.28733,1,-4.5493,14,-1.5058,69,1.01210,40,0.13600,18,-1.1325,51,0.49784,21,-0.8729
ENSG00000183644,HOATZ,80,0.15104,612,5.49964,1,-5.9622,3,-4.4463,3,-4.7050,12,-2.6587,10,-2.9526,1,-6.0809
ENSG00000170145,SIK2,80,0.44349,45,-0.4679,116,1.07979,77,0.37274,49,-0.4274,39,-0.7069,56,-0.1276,49,-0.3397
ENSG00000109846,CRYAB,80,-2.2253,536,0.71667,249,-0.5248,238,-0.5896,137,-1.6668,225,-0.6780,172,-1.0856,1558,2.87068
ENSG00000150764,DIXDC1,837,3.61191,70,-1.1201,94,-0.6826,72,-1.0835,75,-1.2267,30,-2.3768,29,-2.4018,93,-0.6883
ENSG00000150768,DLAT,80,0.26934,57,-0.2697,100,0.63791,70,0.04736,76,0.22883,24,-1.5917,54,-0.3688,66,-0.0323
ENSG00000150779,TIMM8B,80,0.13088,74,0.00856,101,0.51239,50,-0.5969,61,-0.3706,73,-0.0219,95,0.40511,81,0.15222
ENSG00000204370,SDHD,80,0.44502,112,1.01435,55,-0.1725,37,-0.7599,51,-0.3419,78,0.40134,60,-0.0315,33,-0.9248
ENSG00000150787,PTS,80,0.13363,29,-1.4281,174,1.47196,56,-0.4365,98,0.63093,23,-1.7522,32,-1.2941,49,-0.6523
ENSG00000250303,LINC02762,80,1.22165,27,-0.5569,14,-1.5420,39,0.02520,49,0.52634,48,0.35172,26,-0.5884,4,-3.3232
ENSG00000149294,NCAM1,80,-2.6131,259,-0.8699,484,0.11246,612,0.49573,598,0.62063,434,-0.0647,296,-0.6608,557,0.33950
ENSG00000109906,ZBTB16,80,0.21669,57,-0.3127,101,0.60141,53,-0.4236,79,0.24487,102,0.60904,17,-2.1094,53,-0.4348
ENSG00000076043,REXO2,80,1.39903,40,0.22534,38,0.11656,49,0.54348,26,-0.6095,39,0.15418,13,-1.5354,16,-1.2278
ENSG00000182985,CADM1,80,-1.4793,317,0.67805,193,-0.1321,260,0.34485,249,0.36456,241,0.22367,152,-0.5125,110,-1.0086
ENSG00000109917,ZPR1,80,0.83660,33,-0.5757,67,0.53183,53,0.15593,48,-0.0144,32,-0.6504,42,-0.2099,31,-0.6804
ENSG00000160584,SIK3,80,-0.6585,129,0.08183,175,0.58799,184,0.66860,104,-0.3245,44,-1.5462,143,0.25194,156,0.39287
ENSG00000168092,PAFAH1B2,80,-1.2171,124,-0.5486,346,1.13071,230,0.42984,189,0.14815,132,-0.4570,108,-0.7629,176,-0.0067
ENSG00000149577,SIDT2,80,1.10746,26,-0.6966,42,0.03828,74,0.97290,40,-0.0467,28,-0.5895,16,-1.4164,24,-0.8186
ENSG00000186318,BACE1,80,-0.0799,60,-0.5277,110,0.43185,107,0.38183,98,0.31377,28,-1.6715,54,-0.6969,111,0.44140
ENSG00000137726,FXYD6,80,-3.7069,500,-1.0092,1835,1.09695,1028,0.11713,1538,1.12287,774,-0.3340,181,-2.5250,544,-0.8793
ENSG00000177098,SCN4B,80,0.62211,88,0.78241,13,-2.1597,54,-0.0073,15,-2.1891,11,-2.4262,254,2.94426,1,-5.4292
ENSG00000149575,SCN2B,80,-1.0418,18,-3.2582,208,0.45732,319,1.19696,162,0.07059,115,-0.4917,193,0.33674,150,-0.0773
ENSG00000110344,UBE4A,80,0.06249,88,0.21840,108,0.54702,89,0.22571,69,-0.2236,51,-0.6577,77,0.00451,71,-0.1271
