Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8to9,Feature log2 fold change topic 8to9
ENSG00000067221,STOML1,16,-2.6462,57,-0.7389,57,-0.7567,173,1.08379,115,0.36864,55,-0.7944,112,0.32217,120,0.52299
ENSG00000138629,UBL7,36,-1.1357,41,-0.9358,35,-1.1983,103,0.50532,94,0.35417,59,-0.3839,84,0.17518,114,0.80922
ENSG00000103653,CSK,47,0.41477,32,-0.1807,37,0.02786,57,0.76538,36,-0.0286,39,0.13762,41,0.19134,18,-1.1422
ENSG00000213578,CPLX3,35,-0.0189,14,-1.3566,1,-4.3281,6,-2.6965,69,1.14645,40,0.22444,115,2.16034,18,-1.1239
ENSG00000140474,ULK3,67,0.59007,13,-1.9531,22,-1.1438,88,1.06069,72,0.71869,59,0.38461,24,-1.0139,38,-0.3723
ENSG00000140497,SCAMP2,97,2.08409,28,-0.1515,56,1.01881,17,-0.8907,20,-0.6801,15,-1.0697,4,-2.9574,20,-0.7785
ENSG00000178802,MPI,48,-0.6403,45,-0.7472,54,-0.4698,92,0.39557,67,-0.1237,95,0.44308,104,0.59267,74,0.02869
ENSG00000178761,FAM219B,70,0.62914,23,-1.1688,8,-2.6663,93,1.12776,63,0.43380,53,0.14503,41,-0.2643,41,-0.2723
ENSG00000178741,COX5A,269,-0.4289,214,-0.7869,339,-0.0647,297,-0.2739,314,-0.1857,264,-0.4594,567,0.80110,453,0.48629
ENSG00000198794,SCAMP5,73,-2.4188,237,-0.6526,273,-0.4317,453,0.39016,552,0.72656,362,0.01856,414,0.23970,427,0.33961
ENSG00000140365,COMMD4,42,-0.0251,24,-0.8846,80,1.04789,40,-0.1077,39,-0.1521,66,0.71129,25,-0.8636,35,-0.3549
ENSG00000140400,MAN2C1,45,-0.3147,29,-0.9979,72,0.44902,114,1.27362,83,0.70722,30,-0.9189,25,-1.2066,46,-0.2933
ENSG00000169410,PTPN9,30,-0.0456,18,-0.8543,76,1.58760,37,0.29290,20,-0.6488,9,-1.7569,30,-0.0188,28,-0.1738
ENSG00000169371,SNUPN,24,-0.6641,22,-0.7679,12,-1.7335,64,0.94489,36,-0.0043,63,0.92173,23,-0.7348,42,0.26956
ENSG00000177971,IMP3,54,-0.5296,75,-0.0084,84,0.18953,63,-0.2798,96,0.39826,89,0.26897,72,-0.0666,72,-0.0808
ENSG00000140374,ETFA,35,-0.9642,46,-0.5584,112,0.90763,103,0.74778,54,-0.3044,75,0.21609,69,0.08911,48,-0.5631
ENSG00000140386,SCAPER,48,0.08838,51,0.19470,41,-0.1547,37,-0.3038,41,-0.1565,65,0.60463,56,0.35423,34,-0.5183
ENSG00000117906,RCN2,182,-0.7394,260,-0.1786,270,-0.1146,485,0.86775,428,0.64758,192,-0.6510,279,-0.0614,257,-0.2180
ENSG00000140391,TSPAN3,816,0.77542,366,-0.5420,593,0.23144,792,0.72298,482,-0.1052,408,-0.3712,274,-0.9887,449,-0.2456
ENSG00000173517,PEAK1,62,0.63186,32,-0.4266,73,0.92278,32,-0.4201,34,-0.3627,28,-0.6648,42,-0.0221,39,-0.1536
ENSG00000140382,HMG20A,65,0.60600,36,-0.3663,42,-0.1108,44,-0.0511,44,-0.0324,49,0.13151,28,-0.7531,49,0.15990
ENSG00000169783,LINGO1,14,-3.9505,58,-1.9149,101,-1.0908,235,0.24386,333,0.83754,150,-0.4743,90,-1.2678,421,1.58207
ENSG00000166411,IDH3A,76,-0.7572,119,-0.0508,88,-0.5382,193,0.75282,186,0.68413,160,0.42816,81,-0.6540,103,-0.3280
ENSG00000103740,ACSBG1,16,-1.1212,42,0.34506,122,2.40513,7,-2.3465,12,-1.6045,58,0.89539,13,-1.3993,17,-1.1663
ENSG00000140403,DNAJA4,62,-1.4803,113,-0.5557,187,0.25057,253,0.76036,206,0.40863,129,-0.3429,215,0.48387,140,-0.2499
ENSG00000140395,SKIC8,121,0.81135,70,-0.0976,102,0.51919,145,1.13154,69,-0.1314,52,-0.5591,33,-1.2688,40,-1.0857
ENSG00000136381,IREB2,24,-0.4859,34,0.04801,34,0.06719,40,0.33548,33,-0.0103,13,-1.4050,42,0.40485,38,0.25390
ENSG00000041357,PSMA4,126,-0.2822,110,-0.4927,140,-0.1082,196,0.44161,162,0.12946,162,0.12435,135,-0.1679,159,0.11128
ENSG00000185787,MORF4L1,722,0.11419,462,-0.5973,709,0.08465,660,-0.0328,801,0.28557,670,-0.0066,950,0.57357,542,-0.3913
ENSG00000103811,CTSH,185,2.71324,18,-1.4416,98,1.33427,10,-2.2063,5,-3.1381,35,-0.3956,11,-2.0624,22,-1.2136
ENSG00000058335,RASGRF1,25,-2.0908,41,-1.3407,8,-3.6451,88,-0.1602,184,1.07637,150,0.71375,185,1.08951,99,0.02404
ENSG00000166557,TMED3,83,0.81635,36,-0.5354,56,0.14896,90,0.96798,43,-0.2689,58,0.22229,26,-1.0118,32,-0.7833
ENSG00000086666,ZFAND6,91,1.08883,29,-0.7870,64,0.46793,75,0.75550,19,-1.3905,37,-0.4228,51,0.11609,32,-0.6878
ENSG00000172379,ARNT2,200,-0.1103,160,-0.4564,299,0.55674,307,0.60234,268,0.37468,167,-0.3959,153,-0.5262,184,-0.2674
ENSG00000136379,ABHD17C,69,0.85226,29,-0.5555,90,1.32661,69,0.84003,22,-0.9645,32,-0.4103,17,-1.3988,23,-1.0060
ENSG00000117899,MESD,91,0.96832,31,-0.7873,90,0.95104,58,0.19174,26,-1.0739,37,-0.5093,39,-0.4406,45,-0.2354
ENSG00000182774,RPS17,633,0.71482,456,0.16338,402,-0.0443,276,-0.6371,288,-0.5732,499,0.31251,308,-0.4676,427,0.06162
ENSG00000214575,CPEB1,48,0.20517,35,-0.3132,6,-2.8543,92,1.32971,41,-0.0630,35,-0.2815,46,0.13180,39,-0.1391
ENSG00000103723,AP3B2,16,-2.6534,51,-0.9703,66,-0.5944,182,1.10123,126,0.45658,94,-0.0298,106,0.16506,109,0.25449
ENSG00000064726,BTBD1,48,-0.0140,20,-1.3450,70,0.61243,41,-0.2785,39,-0.3455,45,-0.1222,48,-0.0157,63,0.49069
ENSG00000136404,TM6SF1,15,-1.1470,11,-1.5531,0,-7.4538,55,0.94771,33,0.10393,44,0.56708,76,1.56267,23,-0.5175
ENSG00000166503,HDGFL3,79,-1.1865,115,-0.6074,98,-0.8599,153,-0.1604,177,0.07702,192,0.20507,313,1.04874,197,0.29223
ENSG00000140600,SH3GL3,76,-0.1330,71,-0.2430,59,-0.5311,102,0.35503,72,-0.2031,106,0.41538,78,-0.0857,88,0.13238
ENSG00000140612,SEC11A,143,2.22893,19,-1.2588,25,-0.8086,65,0.70720,18,-1.3453,38,-0.1834,10,-2.1055,33,-0.4750
ENSG00000170776,AKAP13,34,0.14384,26,-0.2806,84,1.76177,22,-0.5212,22,-0.5538,8,-2.0256,15,-1.0748,34,0.17008
ENSG00000140538,NTRK3,76,-0.4357,89,-0.1796,190,1.10042,74,-0.4782,128,0.41068,104,0.07274,58,-0.8365,89,-0.2089
ENSG00000181991,MRPS11,50,-0.4746,37,-0.9409,108,0.80389,105,0.75474,65,-0.0538,67,0.00447,49,-0.4938,61,-0.1693
ENSG00000140545,MFGE8,63,0.21256,39,-0.5523,160,1.92384,21,-1.4692,21,-1.4656,94,0.89863,12,-2.3137,43,-0.4476
ENSG00000140526,ABHD2,62,-0.8975,85,-0.4030,133,0.31567,113,0.04616,148,0.50016,138,0.37827,116,0.09808,95,-0.2491
ENSG00000140521,POLG,28,-0.2482,30,-0.1760,22,-0.6432,41,0.33813,46,0.52503,37,0.15587,25,-0.4417,35,0.10972
ENSG00000166823,MESP1,23,-1.2288,44,-0.2774,5,-3.3336,50,-0.0456,79,0.70473,73,0.55357,54,0.05728,69,0.55902
ENSG00000157823,AP3S2,51,-0.1189,60,0.11985,43,-0.4178,69,0.35817,60,0.12713,25,-1.2358,66,0.28792,62,0.22708
ENSG00000259291,ZNF710-AS1,54,0.66471,37,0.04042,68,1.06879,48,0.47971,14,-1.4803,42,0.26274,9,-2.0306,26,-0.5683
ENSG00000182054,IDH2,141,0.81699,65,-0.4533,159,1.03489,105,0.31261,26,-1.8130,135,0.73492,50,-0.8607,49,-0.9786
ENSG00000185043,CIB1,280,2.69635,21,-1.7954,78,0.20165,51,-0.4722,13,-2.5090,60,-0.2312,39,-0.8740,39,-0.9640
ENSG00000182768,NGRN,246,-0.9646,348,-0.4252,372,-0.3234,642,0.57356,471,0.05779,605,0.47187,631,0.54233,389,-0.2836
ENSG00000140564,FURIN,26,-0.7176,13,-1.7370,39,-0.0989,63,0.66564,56,0.47280,63,0.68694,21,-1.0573,47,0.23171
ENSG00000196547,MAN2A2,59,-0.3062,72,0.01372,64,-0.1844,79,0.16247,107,0.66374,80,0.17378,76,0.09781,54,-0.5064
ENSG00000185518,SV2B,8,-5.5402,109,-1.7928,80,-2.2522,496,0.57628,616,0.95564,473,0.49807,347,-0.0142,512,0.74977
ENSG00000176463,SLCO3A1,52,0.92662,25,-0.2967,5,-2.5563,54,0.97927,40,0.47495,26,-0.2371,22,-0.5029,23,-0.4581
ENSG00000185442,FAM174B,10,-1.6281,24,-0.2961,28,-0.0461,35,0.32607,40,0.53533,28,-0.0425,17,-0.8018,39,0.56271
ENSG00000272888,CHASERR,196,1.52535,59,-0.5224,85,0.06530,78,-0.0670,72,-0.2142,76,-0.1164,44,-0.9747,63,-0.4536
ENSG00000173575,CHD2,155,1.41703,73,0.10308,50,-0.4841,49,-0.5263,73,0.09564,66,-0.0682,47,-0.5922,52,-0.4949
ENSG00000182175,RGMA,134,0.77776,30,-1.5788,80,-0.0760,87,0.04100,56,-0.6382,131,0.73993,106,0.36828,67,-0.4057
ENSG00000140443,IGF1R,86,0.99300,38,-0.3410,71,0.65800,32,-0.6406,53,0.15963,16,-1.6418,18,-1.4517,58,0.35224
ENSG00000182253,SYNM,173,1.54315,43,-0.7939,53,-0.4713,81,0.18498,49,-0.5882,90,0.36449,55,-0.4137,51,-0.6125
ENSG00000068305,MEF2A,58,-0.3904,78,0.06253,142,1.09729,67,-0.1777,83,0.17705,28,-1.5166,34,-1.2279,91,0.37688
ENSG00000131871,SELENOS,58,0.74855,30,-0.3353,61,0.82909,40,0.13170,30,-0.3140,24,-0.6709,21,-0.8530,34,-0.1458
ENSG00000131876,SNRPA1,26,-0.3920,21,-0.6951,23,-0.5293,44,0.46597,33,0.01893,50,0.70039,47,0.58715,26,-0.4289
ENSG00000184277,TM2D3,50,-1.5669,56,-1.4100,154,0.17933,242,0.94622,200,0.61070,99,-0.5304,145,0.07631,149,0.14535
ENSG00000185418,TARS3,43,0.39316,49,0.59509,28,-0.2905,43,0.39259,39,0.23893,21,-0.7129,44,0.43227,19,-1.0300
ENSG00000290823,ENSG00000290823,39,0.65175,24,-0.1596,8,-1.7920,66,1.59750,37,0.55305,7,-1.8860,25,-0.0809,16,-0.9030
ENSG00000161980,POLR3K,25,-0.7133,29,-0.5077,12,-1.7744,20,-1.0776,31,-0.3952,43,0.12493,38,-0.0704,80,1.48316
ENSG00000161981,SNRNP25,60,-0.4840,63,-0.4206,64,-0.3837,70,-0.2499,79,-0.0570,103,0.38331,125,0.70924,86,0.08735
ENSG00000103152,MPG,25,-1.0019,28,-0.8577,71,0.64168,51,0.08073,43,-0.1804,58,0.30310,43,-0.2046,58,0.34267
ENSG00000103148,NPRL3,59,0.70404,25,-0.6795,49,0.39665,41,0.09359,51,0.46773,44,0.19716,27,-0.5293,25,-0.7293
ENSG00000188536,HBA2,143,0.94046,30,-1.5567,0,-8.9976,0,-7.2118,1,-6.3195,566,4.67768,0,-9.5426,0,-8.0338
ENSG00000007392,LUC7L,47,-0.1188,44,-0.2193,46,-0.1388,77,0.69575,61,0.29433,71,0.56486,19,-1.5148,45,-0.2052
ENSG00000076344,RGS11,19,-0.7248,24,-0.3288,55,1.02699,53,0.97451,43,0.59650,16,-0.9932,31,0.09218,14,-1.3097
ENSG00000242173,ARHGDIG,40,-3.0751,113,-1.5508,93,-1.8314,401,0.43977,468,0.70552,408,0.47054,397,0.42622,421,0.61775
ENSG00000086504,MRPL28,75,-0.6829,111,-0.0636,77,-0.6491,113,-0.0296,166,0.59707,84,-0.5028,132,0.21411,141,0.38195
ENSG00000103202,NME4,61,0.49715,42,-0.1067,68,0.69052,50,0.16682,36,-0.3440,47,0.08344,15,-1.6295,42,-0.1070
ENSG00000090565,RAB11FIP3,35,-0.4151,31,-0.6123,40,-0.2137,51,0.17018,56,0.31788,51,0.17659,36,-0.3859,56,0.38845
ENSG00000007541,PIGQ,74,0.52574,17,-1.7694,68,0.38323,121,1.39902,40,-0.4678,42,-0.3892,29,-0.9480,47,-0.2552
ENSG00000197562,RAB40C,7,-2.5324,29,-0.4792,41,0.07718,53,0.49053,39,-0.0176,45,0.20113,34,-0.2324,53,0.57773
ENSG00000130731,METTL26,99,-0.5394,102,-0.4941,154,0.15987,148,0.09304,133,-0.0772,119,-0.2574,168,0.30630,166,0.33287
ENSG00000172366,MCRIP2,64,0.46055,33,-0.5868,41,-0.2481,72,0.66286,32,-0.6398,72,0.66573,47,-0.0406,36,-0.5021
ENSG00000140983,RHOT2,37,-0.1496,52,0.42016,63,0.72732,78,1.10832,42,0.05070,25,-0.7530,9,-2.2635,29,-0.5568
ENSG00000103269,RHBDL1,8,-1.8829,14,-1.0021,14,-1.0212,52,1.08521,59,1.31820,14,-1.0327,13,-1.1262,36,0.52595
ENSG00000103266,STUB1,170,-0.1691,139,-0.4839,135,-0.5305,171,-0.1623,229,0.31764,187,-0.0199,338,0.98846,165,-0.2425
ENSG00000161999,JMJD8,43,0.64492,33,0.23215,34,0.26099,36,0.36682,23,-0.3528,31,0.10136,39,0.48408,11,-1.6551
ENSG00000127585,FBXL16,31,-3.8654,436,0.09914,479,0.25389,239,-0.8484,544,0.46884,506,0.34515,399,-0.0456,528,0.48914
ENSG00000103260,METRN,937,2.35273,223,-0.2894,372,0.55102,170,-0.7147,61,-2.2582,218,-0.3255,128,-1.1418,146,-1.0373
ENSG00000103254,ANTKMT,72,0.32133,25,-1.3210,17,-1.8667,73,0.32961,83,0.54609,40,-0.6041,62,0.05929,81,0.60416
ENSG00000103253,HAGHL,182,1.96988,37,-0.7852,85,0.53091,110,0.99208,17,-1.9283,37,-0.7898,26,-1.3061,29,-1.2961
ENSG00000260807,CEROX1,28,-1.9908,111,0.10228,314,2.00196,133,0.40029,128,0.33149,74,-0.5366,36,-1.6160,57,-1.0463
ENSG00000005513,SOX8,139,2.10073,77,0.92920,51,0.22793,51,0.25231,28,-0.7299,26,-0.8154,8,-2.4710,8,-2.6699
ENSG00000103275,UBE2I,106,0.19782,72,-0.4322,133,0.56839,87,-0.1276,128,0.51150,88,-0.1161,71,-0.4552,81,-0.2605
ENSG00000007516,BAIAP3,536,0.85389,116,-1.5824,276,-0.2522,737,1.43963,314,-0.0465,168,-1.0219,243,-0.4512,258,-0.4025
ENSG00000007520,TSR3,91,0.74462,45,-0.3906,69,0.27191,45,-0.3974,44,-0.4433,72,0.34598,70,0.30820,43,-0.5146
ENSG00000090581,GNPTG,145,0.99355,46,-0.8802,49,-0.7868,154,1.11080,57,-0.5425,62,-0.4253,88,0.15259,62,-0.4719
ENSG00000103249,CLCN7,63,-0.1146,56,-0.3110,49,-0.4981,139,1.22640,86,0.39755,47,-0.5874,28,-1.3730,71,0.08963
ENSG00000138834,MAPK8IP3,49,-2.1623,119,-0.8394,203,-0.0069,315,0.72747,275,0.49836,234,0.22534,263,0.42128,187,-0.1527
ENSG00000103024,NME3,164,0.55875,72,-0.7637,158,0.50240,162,0.53764,118,0.01551,84,-0.5317,90,-0.4084,102,-0.2466
ENSG00000074071,MRPS34,118,0.70173,73,-0.0914,78,0.00703,48,-0.7449,67,-0.2309,81,0.07838,87,0.19643,72,-0.1311
ENSG00000162032,SPSB3,25,-0.3932,33,0.00529,51,0.75236,57,0.92865,16,-1.1124,60,1.03927,23,-0.5217,14,-1.4223
ENSG00000095906,NUBP2,24,-0.6112,29,-0.3079,31,-0.2334,54,0.68585,29,-0.3501,31,-0.2456,49,0.51399,37,0.08832
ENSG00000063854,HAGH,55,-1.0891,67,-0.7949,90,-0.3446,97,-0.2180,166,0.65781,128,0.23004,161,0.60868,119,0.12825
ENSG00000180185,FAHD1,28,-0.4125,25,-0.5650,4,-3.0753,33,-0.1481,32,-0.1902,55,0.68974,83,1.43734,33,-0.1852
ENSG00000140990,NDUFB10,209,-0.0656,176,-0.3463,183,-0.2822,150,-0.5907,202,-0.1200,304,0.54926,185,-0.2622,277,0.45735
ENSG00000140988,RPS2,888,1.02110,398,-0.3238,534,0.14952,410,-0.2784,334,-0.6024,414,-0.2614,464,-0.0816,473,-0.0566
ENSG00000255198,SNHG9,113,0.55133,67,-0.2895,89,0.16136,60,-0.4575,44,-0.9429,143,0.97391,76,-0.0872,66,-0.3524
ENSG00000127561,SYNGR3,51,-2.7360,179,-0.8735,165,-0.9956,468,0.67968,456,0.63537,277,-0.1905,583,1.07199,312,0.00215
ENSG00000065054,NHERF2,63,1.11918,20,-0.7908,11,-1.6523,26,-0.3482,27,-0.3012,48,0.63091,46,0.55470,27,-0.3607
ENSG00000065057,NTHL1,30,-0.2097,43,0.39319,39,0.21916,46,0.48160,45,0.47172,34,-0.0180,24,-0.5187,22,-0.7184
ENSG00000103197,TSC2,56,-0.3651,52,-0.4966,101,0.59789,59,-0.2903,113,0.78059,71,0.00450,56,-0.3645,64,-0.1779
ENSG00000008710,PKD1,113,0.21184,51,-1.0569,96,-0.0593,231,1.47071,112,0.18780,63,-0.7187,42,-1.3341,94,-0.1042
ENSG00000167964,RAB26,14,-2.6437,42,-1.0505,107,0.41446,97,0.25868,162,1.14563,60,-0.4999,84,0.01362,90,0.14972
ENSG00000260260,SNHG19,51,0.55984,35,-0.0432,96,1.74008,17,-1.1106,39,0.15068,22,-0.7702,31,-0.2474,16,-1.3381
ENSG00000167971,CASKIN1,39,-1.2269,83,-0.0662,91,0.07717,66,-0.4419,129,0.66445,55,-0.7092,148,0.89697,84,-0.0466
ENSG00000167965,MLST8,47,-0.6855,51,-0.5619,87,0.30947,84,0.25032,87,0.30495,85,0.25669,56,-0.4147,77,0.11910
ENSG00000184207,PGP,30,-1.8216,54,-0.9306,57,-0.8606,121,0.34524,134,0.51347,160,0.82018,84,-0.2452,121,0.41058
ENSG00000167969,ECI1,110,1.56207,23,-1.0153,47,0.06923,49,0.13809,23,-1.0148,73,0.79338,22,-1.1396,29,-0.7490
ENSG00000205937,RNPS1,142,-0.4132,138,-0.4561,232,0.38541,258,0.56655,151,-0.3138,124,-0.6179,200,0.13890,204,0.19491
ENSG00000167972,ABCA3,39,-1.5223,79,-0.4423,82,-0.3945,172,0.84084,152,0.62040,101,-0.0608,100,-0.0642,108,0.05845
ENSG00000162065,TBC1D24,15,-2.1569,44,-0.5621,52,-0.3132,48,-0.4261,72,0.21953,101,0.79472,72,0.22089,81,0.48565
ENSG00000185883,ATP6V0C,526,-1.6877,1185,-0.4454,1623,0.05739,1974,0.38086,2478,0.76994,1405,-0.1753,1804,0.23045,1553,-0.0166
ENSG00000140992,PDPK1,35,-1.4463,68,-0.4287,192,1.31482,99,0.15754,115,0.40919,71,-0.3722,45,-1.0708,91,0.02319
ENSG00000167978,SRRM2,288,1.13078,124,-0.2937,222,0.66840,210,0.56812,103,-0.5830,70,-1.1849,108,-0.5150,108,-0.5752
ENSG00000103363,ELOB,494,-0.1443,434,-0.3502,373,-0.5880,508,-0.0988,384,-0.5424,773,0.59585,557,0.04842,670,0.41161
ENSG00000059122,FLYWCH1,50,0.18844,36,-0.3399,88,1.16702,50,0.18672,51,0.24283,42,-0.0916,37,-0.2668,22,-1.1544
ENSG00000103145,HCFC1R1,101,-1.1099,232,0.19231,164,-0.3589,235,0.22039,208,0.02081,233,0.19950,314,0.70671,182,-0.2212
ENSG00000122390,NAA60,50,0.44947,46,0.34238,65,0.90276,26,-0.5675,48,0.37983,21,-0.9059,40,0.07787,22,-0.9200
ENSG00000126602,TRAP1,55,-0.9000,73,-0.4725,122,0.34806,110,0.18270,117,0.28229,143,0.61619,97,-0.0214,84,-0.2783
ENSG00000005339,CREBBP,124,1.29197,56,-0.0849,35,-0.8036,76,0.43214,56,-0.0600,39,-0.6464,57,-0.0541,42,-0.5784
ENSG00000217930,PAM16,26,-1.2891,51,-0.2396,39,-0.6897,126,1.28471,49,-0.3084,69,0.23383,68,0.20897,55,-0.1554
ENSG00000103423,DNAJA3,34,-0.5320,38,-0.3645,75,0.74452,106,1.36630,45,-0.1138,53,0.15442,21,-1.2934,30,-0.8013
ENSG00000153406,NMRAL1,53,-0.0059,28,-0.9786,73,0.53585,53,0.00514,42,-0.3805,72,0.49819,49,-0.1151,53,0.01165
ENSG00000103415,HMOX2,44,-1.3523,94,-0.1691,126,0.30064,149,0.58331,110,0.08938,100,-0.0777,115,0.15411,102,-0.0462
ENSG00000089486,CDIP1,109,-1.0294,126,-0.8126,240,0.21926,267,0.39325,319,0.69708,192,-0.1481,250,0.28158,195,-0.1388
ENSG00000153443,UBALD1,23,-0.6008,25,-0.4730,17,-1.0319,26,-0.4286,36,0.09585,52,0.70542,47,0.55750,39,0.26903
ENSG00000102858,MGRN1,60,-0.1142,47,-0.5130,71,0.15210,81,0.37123,49,-0.4322,58,-0.1663,49,-0.4346,83,0.48132
ENSG00000168101,NUDT16L1,75,0.10374,43,-0.7771,91,0.42922,61,-0.2352,82,0.25331,124,0.96204,47,-0.6429,55,-0.4404
ENSG00000067836,ROGDI,89,-0.5533,93,-0.4749,125,-0.0110,239,1.09767,145,0.22857,131,0.07116,98,-0.4027,106,-0.3093
ENSG00000140632,GLYR1,104,-0.1869,75,-0.6892,129,0.16606,211,1.00765,106,-0.1560,134,0.22318,89,-0.4341,101,-0.2623
ENSG00000103174,NAGPA,4,-3.3082,21,-0.8020,73,1.21349,53,0.63642,37,0.03036,19,-1.0108,10,-1.8481,53,0.77290
ENSG00000078328,RBFOX1,12,-4.2113,228,0.18727,329,0.80648,190,-0.1093,246,0.30796,154,-0.4484,144,-0.5468,265,0.50659
ENSG00000183044,ABAT,334,0.60657,203,-0.2175,302,0.43537,312,0.49135,160,-0.5862,239,0.04715,253,0.13876,143,-0.8505
ENSG00000153048,CARHSP1,43,-0.4389,93,0.81785,302,3.49445,35,-0.7538,23,-1.4052,1,-5.4580,3,-4.3965,7,-3.3451
ENSG00000187555,USP7,56,-0.9968,94,-0.1865,80,-0.4448,97,-0.1375,164,0.73398,143,0.49747,88,-0.2976,115,0.15633
ENSG00000182831,HAPSTR1,32,-0.2743,24,-0.6966,26,-0.5604,59,0.75302,28,-0.4755,70,1.04424,45,0.27295,28,-0.5432
ENSG00000183454,GRIN2A,22,-3.2474,54,-1.9282,41,-2.3368,198,0.06941,255,0.48574,277,0.62932,136,-0.5305,363,1.36816
ENSG00000182108,DEXI,70,0.28606,55,-0.0917,92,0.75150,63,0.10395,63,0.12599,35,-0.8199,56,-0.0681,47,-0.4019
ENSG00000189067,LITAF,151,3.46541,42,0.63028,19,-0.6761,10,-1.6156,13,-1.2255,5,-2.4670,11,-1.3962,3,-3.3104
ENSG00000184602,SNN,92,-0.8454,98,-0.7398,153,-0.0354,223,0.58092,176,0.19219,127,-0.3346,134,-0.2529,204,0.50858
ENSG00000171490,RSL1D1,93,0.39725,90,0.33314,60,-0.3236,112,0.71350,90,0.33505,85,0.23749,43,-0.8450,43,-0.9099
ENSG00000103342,GSPT1,100,0.34598,72,-0.1980,95,0.26099,87,0.11691,63,-0.3989,78,-0.0547,66,-0.3170,84,0.06245
ENSG00000237515,SHISA9,6,-3.7915,82,-0.0148,185,1.39891,83,0.00202,125,0.69118,91,0.14404,39,-1.1752,67,-0.3798
ENSG00000186260,MRTFB,5,-5.9671,231,-0.3749,539,1.04716,276,-0.0877,498,0.90630,216,-0.4780,131,-1.2462,364,0.42569
ENSG00000140694,PARN,43,0.50994,29,-0.0962,25,-0.3767,46,0.62093,35,0.18666,27,-0.2190,25,-0.3459,26,-0.3407
ENSG00000103512,NOMO1,19,-2.1984,97,0.24838,94,0.20983,151,1.00773,152,1.02080,46,-0.9379,94,0.20638,47,-0.9683
ENSG00000179889,PDXDC1,33,-1.1364,48,-0.5454,93,0.52569,71,0.06617,86,0.39527,61,-0.1595,79,0.23913,70,0.05329
ENSG00000085721,RRN3,33,-0.1069,27,-0.4348,52,0.64405,51,0.58475,25,-0.5694,29,-0.3002,40,0.17703,31,-0.2253
ENSG00000166780,BMERB1,42,-2.5743,157,-0.5821,185,-0.3268,346,0.70694,268,0.27020,173,-0.4289,246,0.13060,313,0.62564
ENSG00000166783,MARF1,94,0.51699,66,-0.0717,54,-0.3927,69,0.00817,62,-0.1637,83,0.30543,83,0.30541,54,-0.4259
ENSG00000133393,CEP20,39,0.22063,26,-0.3910,34,0.02603,41,0.29537,59,0.93850,39,0.21327,15,-1.2417,26,-0.4813
ENSG00000103489,XYLT1,8,-2.4996,20,-1.2405,16,-1.5271,30,-0.5857,78,0.96284,45,0.03668,23,-1.0116,88,1.46961
ENSG00000134419,RPS15A,875,1.62861,264,-0.4411,285,-0.3222,314,-0.1691,205,-0.8328,353,0.02342,259,-0.4729,290,-0.3313
ENSG00000170540,ARL6IP1,313,-1.0849,376,-0.8002,495,-0.3718,895,0.59877,922,0.65053,531,-0.2615,651,0.06724,719,0.26712
ENSG00000157106,SMG1,93,0.68930,64,0.04949,112,1.00275,57,-0.1220,54,-0.2219,40,-0.6822,30,-1.1389,53,-0.2697
ENSG00000103528,SYT17,56,-0.9557,18,-2.6643,13,-3.1226,205,1.16784,126,0.31654,84,-0.3356,87,-0.2820,172,1.03120
ENSG00000006007,GDE1,52,-0.8654,78,-0.2362,56,-0.7649,123,0.50464,113,0.35543,94,0.05911,114,0.38299,93,0.04328
ENSG00000103540,CCP110,96,0.84413,47,-0.3493,33,-0.8916,48,-0.3023,91,0.74369,41,-0.5586,64,0.16947,52,-0.2138
ENSG00000103544,VPS35L,74,0.42472,43,-0.4677,72,0.36970,86,0.67869,51,-0.1813,50,-0.2179,60,0.08017,40,-0.6438
ENSG00000167191,GPRC5B,1050,2.73397,234,-0.1478,403,0.75705,109,-1.3298,68,-2.0265,155,-0.7962,89,-1.6285,100,-1.5835
ENSG00000066654,THUMPD1,31,-0.5166,46,0.11619,60,0.54221,38,-0.2133,48,0.18113,26,-0.7774,71,0.83007,34,-0.4287
ENSG00000102897,LYRM1,80,1.00723,33,-0.4722,32,-0.4968,61,0.52740,31,-0.5484,36,-0.3245,43,-0.0290,40,-0.1580
ENSG00000103316,CRYM,11,-5.4099,289,-0.7064,1029,1.43566,297,-0.6674,804,0.97685,351,-0.4048,393,-0.2262,448,-0.0185
ENSG00000197006,METTL9,192,0.72731,114,-0.1304,155,0.36346,179,0.60817,104,-0.2807,95,-0.4254,89,-0.5316,95,-0.4860
ENSG00000140740,UQCRC2,137,-0.7755,135,-0.7995,287,0.40903,334,0.66966,207,-0.1289,213,-0.0819,231,0.05332,235,0.09421
ENSG00000185716,MOSMO,36,-0.7694,59,0.00430,52,-0.2015,85,0.60720,80,0.51788,38,-0.7009,42,-0.5399,69,0.29753
ENSG00000122254,HS3ST2,5,-3.2451,10,-2.3462,1,-5.7354,75,0.67117,92,1.02740,102,1.20468,58,0.23469,54,0.14203
