Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7to8,Feature log2 fold change topic 7to8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10
ENSG00000134108,ARL8B,333,0.69474,103,-1.1624,134,-0.7648,155,-0.5385,384,0.94280,196,-0.1677,298,0.58379,112,-1.0368,170,-0.3955
ENSG00000196220,SRGAP3,3,-4.5207,103,0.45936,91,0.25303,30,-1.4340,115,0.64917,82,0.08646,139,1.15906,49,-0.7009,23,-1.8417
ENSG00000134072,CAMK1,3,-4.1821,103,0.85469,39,-0.7057,20,-1.6763,77,0.36689,31,-1.0445,107,1.09647,18,-1.8342,107,0.92500
ENSG00000171148,TADA3,3,-5.6095,1100,4.15701,116,-0.5477,12,-3.8733,103,-0.7382,96,-0.8482,58,-1.7050,66,-1.4031,37,-2.2531
ENSG00000241553,ARPC4,104,-0.2145,103,-0.2351,73,-0.7616,78,-0.6682,199,0.84158,140,0.25081,165,0.61309,94,-0.3837,73,-0.7595
ENSG00000163703,CRELD1,3,-4.4578,103,0.53200,34,-1.1892,12,-2.6529,171,1.42719,54,-0.4981,118,0.90164,28,-1.4947,99,0.47088
ENSG00000125037,EMC3,3,-4.7497,103,0.15070,83,-0.2003,39,-1.3482,121,0.41311,227,1.52085,106,0.22697,88,-0.0914,60,-0.6848
ENSG00000254999,BRK1,3,-5.5561,103,-0.6804,205,0.41309,137,-0.2305,227,0.58358,129,-0.3321,249,0.86566,91,-0.8650,196,0.33741
ENSG00000134086,VHL,3,-4.1096,103,0.94240,61,0.06942,66,0.19374,16,-1.9702,70,0.30353,49,-0.3144,36,-0.7339,130,1.36322
ENSG00000157020,SEC13,200,1.81157,103,0.60738,71,0.00042,37,-0.9880,66,-0.1235,53,-0.4490,44,-0.8308,24,-1.6487,68,-0.0602
ENSG00000157087,ATP2B2,3,-5.5242,103,-0.6461,44,-1.9271,10,-4.0554,175,0.18799,272,0.93093,283,1.19195,129,-0.2918,253,0.80299
ENSG00000157103,SLC6A1,165,-1.4880,2084,3.05438,94,-2.3132,304,-0.5601,604,0.54073,170,-1.4462,133,-1.9302,187,-1.2977,464,0.10646
ENSG00000144560,VGLL4,3,-4.0446,103,1.02145,160,1.84881,21,-1.4891,29,-0.9856,25,-1.2243,59,0.11127,42,-0.4564,55,-0.0111
ENSG00000157152,SYN2,19,-4.5104,103,-2.0854,78,-2.4977,178,-1.2717,196,-1.1235,969,1.49963,911,1.70975,189,-1.1767,494,0.32306
ENSG00000144713,RPL32,13,-6.1265,103,-3.2098,1313,0.67575,2548,1.89465,579,-0.6428,961,0.15787,703,-0.3776,1067,0.32875,722,-0.2977
ENSG00000144711,IQSEC1,36,-2.3515,103,-0.8019,101,-0.8369,101,-0.8334,160,-0.1212,243,0.56245,370,1.58562,104,-0.7851,135,-0.3807
ENSG00000163517,HDAC11,3,-4.2338,103,0.79387,87,0.50630,5,-3.6587,169,1.69812,39,-0.7661,53,-0.3076,85,0.46851,38,-0.8007
ENSG00000170860,LSM3,602,2.67433,103,-0.5356,88,-0.7735,167,0.23171,40,-1.9393,97,-0.6256,97,-0.6901,63,-1.2864,93,-0.6919
ENSG00000225733,FGD5-AS1,490,1.80848,103,-0.8251,265,0.68118,184,0.08221,179,0.04223,97,-0.9136,103,-0.9072,117,-0.6224,107,-0.7728
ENSG00000177463,NR2C2,116,0.85881,103,0.65043,56,-0.3367,19,-1.9312,52,-0.4357,58,-0.2767,75,0.15160,43,-0.7429,94,0.49120
ENSG00000131368,MRPS25,3,-4.4116,103,0.58592,58,-0.3263,31,-1.2686,130,0.99228,111,0.71488,95,0.52172,45,-0.7189,46,-0.7063
ENSG00000131370,SH3BP5,256,1.46808,103,-0.0843,25,-2.2034,54,-1.0730,156,0.59703,99,-0.1523,110,0.03045,60,-0.9166,111,0.04034
ENSG00000131386,GALNT15,86,-0.5836,103,-0.3037,857,4.29036,118,-0.0950,7,-4.2349,53,-1.3060,2,-5.9959,19,-2.7754,0,-7.8738
ENSG00000131374,TBC1D5,199,1.57851,103,0.41277,88,0.16539,26,-1.7073,34,-1.3161,158,1.14393,55,-0.6498,66,-0.2882,14,-2.6335
ENSG00000182568,SATB1,3,-4.9671,103,-0.0422,68,-0.6917,30,-1.8925,28,-2.0166,192,0.99710,257,1.90912,80,-0.4473,40,-1.5002
ENSG00000144566,RAB5A,198,0.82664,103,-0.2416,143,0.28223,75,-0.7273,167,0.53770,138,0.22137,122,0.03764,93,-0.3988,38,-1.7472
ENSG00000114166,KAT2B,269,2.15379,103,0.38624,150,1.02523,96,0.27246,30,-1.5300,13,-2.7274,19,-2.3114,79,-0.0421,33,-1.3898
ENSG00000182247,UBE2E2,3,-4.2418,103,0.78496,15,-2.2144,7,-3.3124,88,0.52359,122,1.08766,114,1.13399,55,-0.2399,19,-1.8452
ENSG00000170142,UBE2E1,3,-4.5892,103,0.38138,116,0.58651,80,-0.0240,113,0.54312,106,0.43070,65,-0.3787,65,-0.3594,95,0.25258
ENSG00000197885,NKIRAS1,423,2.46599,103,-0.1174,39,-1.6055,58,-0.9903,96,-0.2332,72,-0.6708,110,-0.0078,42,-1.4879,55,-1.0875
ENSG00000174748,RPL15,231,-1.7773,329,-1.2440,887,0.30420,930,0.38211,953,0.42216,763,0.05937,930,0.43654,653,-0.1892,748,0.02717
ENSG00000174738,NR1D2,109,0.72856,103,0.63141,77,0.15136,90,0.40192,55,-0.3683,64,-0.1526,62,-0.2025,32,-1.1857,45,-0.6852
ENSG00000151090,THRB,17,-3.3307,1060,4.02309,50,-1.8155,0,-7.5964,5,-5.1748,153,-0.1114,161,-0.0396,24,-2.8946,12,-3.8712
ENSG00000077097,TOP2B,258,0.26148,580,1.68642,200,-0.1482,208,-0.0845,95,-1.3013,322,0.62808,138,-0.7930,107,-1.1193,151,-0.5924
ENSG00000163512,AZI2,3,-4.3503,103,0.65732,93,0.47927,99,0.58397,100,0.60318,21,-1.7896,71,0.06018,52,-0.4300,76,0.15488
ENSG00000163527,STT3B,6,-3.9266,103,0.18530,110,0.29533,145,0.74847,148,0.78375,116,0.37958,93,0.02909,77,-0.2748,26,-1.8927
ENSG00000152642,GPD1L,3,-3.8623,103,1.24691,23,-1.1399,10,-2.3902,65,0.45451,57,0.24075,73,0.75305,41,-0.2813,42,-0.2290
ENSG00000144635,DYNC1LI1,3,-4.5283,103,0.45155,65,-0.2897,90,0.22530,181,1.43565,90,0.23799,83,0.11526,26,-1.6395,55,-0.5498
ENSG00000170275,CRTAP,3,-4.4770,103,0.51013,198,1.68189,130,0.90265,38,-1.0576,79,0.07849,35,-1.2790,70,-0.1238,62,-0.3148
ENSG00000153560,UBP1,3,-4.2877,103,0.73062,62,-0.0976,82,0.34338,41,-0.7525,71,0.11568,81,0.37462,69,0.06529,68,0.04422
ENSG00000163539,CLASP2,1173,2.21006,103,-1.8488,183,-0.9892,206,-0.8099,342,-0.0125,268,-0.3973,303,-0.2331,252,-0.4965,319,-0.1240
ENSG00000170248,PDCD6IP,4,-5.5888,1095,3.90001,72,-1.3618,75,-1.3079,125,-0.5298,104,-0.8085,82,-1.2695,57,-1.7245,55,-1.7570
ENSG00000172995,ARPP21,3,-5.7529,553,1.96652,20,-3.2806,27,-2.8483,0,-8.2205,103,-0.8853,108,-0.8908,78,-1.3005,821,2.87808
ENSG00000178567,EPM2AIP1,131,0.25904,103,-0.1264,55,-1.0938,119,0.11108,171,0.70576,193,0.91430,69,-0.8278,82,-0.4866,123,0.15557
ENSG00000144674,GOLGA4,362,1.70523,103,-0.4359,145,0.10437,393,1.86911,45,-1.6746,53,-1.4459,41,-1.9390,82,-0.7948,93,-0.5949
ENSG00000060971,ACAA1,3,-4.1596,103,0.88259,104,0.89230,42,-0.5741,77,0.39730,49,-0.3318,68,0.22415,59,-0.0376,30,-1.0508
ENSG00000114742,WDR48,109,0.59131,103,0.49839,80,0.09372,112,0.64088,53,-0.5571,56,-0.4831,66,-0.2393,40,-0.9867,72,-0.0727
ENSG00000114745,GORASP1,80,0.41826,103,0.83509,95,0.69093,40,-0.6805,65,0.07617,53,-0.2380,42,-0.6551,38,-0.7542,61,-0.0224
ENSG00000168028,RPSA,44,-3.0207,1244,2.44770,325,-0.0226,339,0.04721,284,-0.2350,250,-0.4327,184,-0.9923,216,-0.6588,223,-0.6111
ENSG00000168314,MOBP,5095,3.98695,1321,0.83545,213,-2.0137,205,-2.0743,204,-2.0770,7,-6.8535,30,-5.0085,831,0.06459,45,-4.2733
ENSG00000114784,EIF1B,433,1.09047,103,-1.2160,137,-0.7819,88,-1.4500,301,0.46853,300,0.46295,278,0.38553,153,-0.6140,188,-0.2899
ENSG00000188846,RPL14,418,-0.1552,103,-2.2747,542,0.26377,1145,1.57382,422,-0.1384,516,0.18355,329,-0.5851,342,-0.4677,459,-0.0059
ENSG00000168036,CTNNB1,369,0.41496,103,-1.5681,544,1.07913,137,-1.1373,194,-0.6101,455,0.76634,323,0.22069,233,-0.3256,179,-0.7294
ENSG00000182606,TRAK1,254,1.58281,103,0.02474,117,0.22937,75,-0.4758,97,-0.0715,114,0.18729,76,-0.5054,52,-1.0272,51,-1.0740
ENSG00000187094,CCK,383,-0.2808,1091,1.49355,24,-4.3603,165,-1.5643,38,-3.7072,198,-1.2948,1268,2.31039,90,-2.4644,51,-3.2902
ENSG00000093183,SEC22C,3,-3.9652,103,1.11871,74,0.55905,85,0.77841,50,-0.0823,30,-0.8791,46,-0.2392,60,0.19485,30,-0.8449
ENSG00000114857,NKTR,8,-3.1069,103,0.69383,50,-0.4559,258,2.46414,18,-1.9788,73,0.11821,33,-1.1734,52,-0.4136,46,-0.6044
ENSG00000181061,HIGD1A,747,1.45110,103,-1.7385,245,-0.4209,202,-0.7224,427,0.46791,260,-0.3317,361,0.22027,201,-0.7308,296,-0.1259
ENSG00000144647,POMGNT2,3,-4.5559,103,0.41959,116,0.61821,4,-4.2491,78,-0.0240,157,1.14558,75,-0.0938,46,-0.8393,136,0.88552
ENSG00000163788,SNRK,3,-4.1282,103,0.92073,44,-0.4653,18,-1.7770,119,1.17531,93,0.75337,70,0.32049,28,-1.1698,42,-0.5467
ENSG00000249992,TMEM158,3,-5.2653,103,-0.3679,30,-2.1933,60,-1.1916,32,-2.1318,249,1.09073,177,0.57776,46,-1.5734,422,2.10841
ENSG00000211456,SACM1L,3,-4.6959,113,0.41102,86,-0.0253,57,-0.6814,163,1.04051,79,-0.1531,101,0.26891,85,-0.0460,86,-0.0281
ENSG00000076201,PTPN23,3,-3.9242,103,1.16867,44,-0.2438,14,-1.9540,80,0.72678,35,-0.6045,73,0.67866,41,-0.3353,46,-0.1846
ENSG00000114646,CSPG5,17,-3.2611,193,0.41265,16,-3.3071,57,-1.4804,174,0.24302,401,1.71586,188,0.42165,194,0.42397,69,-1.2011
ENSG00000132153,DHX30,3,-4.8699,103,0.06562,84,-0.2559,3,-4.9526,175,0.95167,103,0.06681,126,0.45298,91,-0.1309,173,0.93414
ENSG00000047849,MAP4,77,-2.2312,103,-1.8091,745,1.35593,343,0.03059,605,0.98176,418,0.35348,266,-0.4079,293,-0.2192,245,-0.4995
ENSG00000164050,PLXNB1,3,-4.5856,103,0.38515,261,2.08388,29,-1.5886,55,-0.6018,81,0.00492,57,-0.6095,111,0.50912,54,-0.6301
ENSG00000232112,TMA7,217,-1.0619,174,-1.3936,533,0.34683,678,0.74805,407,-0.0897,684,0.76459,386,-0.1969,293,-0.6066,549,0.39438
ENSG00000164054,SHISA5,3,-4.8913,103,0.04197,90,-0.1716,49,-1.1095,278,1.78354,81,-0.3338,152,0.79495,55,-0.9358,40,-1.4249
ENSG00000010256,UQCRC1,23,-3.1443,156,-0.3355,181,-0.0981,101,-0.9940,325,0.86899,140,-0.4961,330,1.06198,167,-0.2278,170,-0.1952
ENSG00000213672,NCKIPSD,3,-4.3638,103,0.64135,33,-1.1543,21,-1.8424,95,0.50936,105,0.67237,80,0.25938,49,-0.5619,127,1.00186
ENSG00000068745,IP6K2,3,-4.7583,103,0.19028,81,-0.1832,127,0.53116,102,0.17798,53,-0.8373,84,-0.1580,33,-1.5668,244,1.70936
ENSG00000114302,PRKAR2A,3,-3.9857,103,1.09348,81,0.67136,65,0.30249,59,0.16942,27,-1.0680,71,0.53559,39,-0.4756,15,-1.8891
ENSG00000178467,P4HTM,3,-4.9405,103,-0.0672,101,-0.0979,47,-1.2624,119,0.16515,159,0.63915,131,0.37275,43,-1.3940,235,1.33368
ENSG00000178252,WDR6,3,-4.5948,103,0.37507,134,0.82282,23,-1.8943,219,1.71881,80,-0.0417,74,-0.1655,54,-0.6401,51,-0.7456
ENSG00000178057,NDUFAF3,3,-4.8654,103,0.07007,104,0.08474,107,0.13756,141,0.58781,154,0.72952,95,-0.0682,68,-0.5702,115,0.24822
ENSG00000178035,IMPDH2,3,-4.1536,103,0.88960,109,0.98180,13,-2.2697,106,0.93512,67,0.17661,70,0.27908,37,-0.7422,23,-1.4613
ENSG00000198218,QRICH1,3,-3.8642,103,1.24414,50,0.01369,20,-1.3701,87,0.93599,77,0.74100,54,0.15768,31,-0.7323,14,-1.8790
ENSG00000233276,GPX1,3,-6.5041,1026,2.17485,269,-0.2099,212,-0.5801,498,0.79946,177,-0.8617,260,-0.2929,188,-0.7666,176,-0.8672
ENSG00000067560,RHOA,223,-0.3919,103,-1.5665,585,1.21050,425,0.65188,369,0.41588,206,-0.5156,214,-0.5015,313,0.14946,204,-0.5270
ENSG00000173402,DAG1,3,-4.2135,103,0.81853,161,1.62686,4,-3.9015,39,-0.7530,66,0.08482,65,0.07458,36,-0.8715,84,0.48289
ENSG00000164061,BSN,86,-0.7031,103,-0.4176,40,-1.8302,11,-3.6880,94,-0.5512,295,1.33917,268,1.40980,80,-0.8129,96,-0.5193
ENSG00000164062,APEH,3,-4.2667,103,0.75532,42,-0.6930,25,-1.4741,151,1.44286,75,0.23953,76,0.28727,50,-0.4124,48,-0.4589
ENSG00000176095,IP6K1,3,-4.2855,103,0.73335,51,-0.4092,20,-1.7836,68,0.06036,65,-0.0278,98,0.74950,62,-0.0850,90,0.51593
ENSG00000164076,CAMKV,3,-6.1586,103,-1.3155,52,-2.3298,41,-2.6726,67,-1.9472,267,0.16172,553,1.75330,134,-0.9121,642,1.70039
ENSG00000004534,RBM6,4,-3.5211,103,1.27165,77,0.75552,8,-2.7040,68,0.54345,15,-1.7723,55,0.22731,58,0.27995,43,-0.2029
ENSG00000003756,RBM5,433,1.98759,103,-0.4985,137,-0.0463,142,0.00211,66,-1.1807,171,0.30410,99,-0.6125,54,-1.4750,110,-0.4007
ENSG00000114353,GNAI2,152,-0.5088,103,-1.1096,614,1.88340,283,0.47855,167,-0.3687,186,-0.1979,145,-0.6480,152,-0.5092,161,-0.4287
ENSG00000012171,SEMA3B,3,-4.2317,103,0.79606,269,2.71713,104,0.81719,73,0.21569,0,-7.8978,5,-3.8830,35,-0.8974,37,-0.8308
ENSG00000114383,TUSC2,3,-4.8762,119,0.29227,74,-0.4534,50,-1.0642,233,1.45806,106,0.10157,124,0.41268,42,-1.3231,117,0.27284
ENSG00000088538,DOCK3,3,-5.8907,1105,3.45789,14,-3.9455,65,-1.7310,118,-0.8228,135,-0.6259,177,-0.2170,55,-1.9631,156,-0.3960
ENSG00000145050,MANF,106,0.76336,103,0.71827,61,-0.1284,39,-0.8059,79,0.27060,97,0.61657,51,-0.4675,53,-0.3404,24,-1.5239
ENSG00000164081,TEX264,130,1.08879,103,0.68090,61,-0.1755,24,-1.5852,35,-1.0077,107,0.73896,73,0.13872,21,-1.7701,52,-0.4297
ENSG00000248487,ABHD14A,3,-4.6865,103,0.27112,49,-0.8778,78,-0.1790,99,0.20274,195,1.37420,95,0.16188,32,-1.5086,120,0.52625
ENSG00000162244,RPL29,599,0.22721,103,-2.4555,796,0.70036,1150,1.35182,321,-0.7578,453,-0.2209,393,-0.4892,566,0.13467,430,-0.3035
ENSG00000164091,WDR82,71,-1.1592,103,-0.5849,102,-0.5930,113,-0.4375,118,-0.3756,299,1.16725,219,0.72538,145,-0.0528,107,-0.5306
ENSG00000163930,BAP1,15,-2.1698,103,0.82287,49,-0.3953,18,-1.8769,31,-1.0963,88,0.55595,108,1.07463,53,-0.2504,53,-0.2728
ENSG00000010322,NISCH,3,-5.5840,103,-0.7099,91,-0.8900,60,-1.5202,279,0.90171,249,0.70553,284,1.10356,131,-0.3318,137,-0.2706
ENSG00000114902,SPCS1,178,-0.7139,1050,2.42582,243,-0.2259,71,-2.0845,298,0.09653,190,-0.6118,224,-0.3935,111,-1.4278,216,-0.4150
ENSG00000163931,TKT,325,1.65171,103,-0.3121,155,0.34071,47,-1.5141,183,0.61825,75,-0.8019,104,-0.3328,64,-1.0328,95,-0.4434
ENSG00000113811,SELENOK,3,-5.2113,103,-0.3093,214,0.88639,284,1.39776,119,-0.0817,111,-0.1945,102,-0.3631,86,-0.5857,129,0.04235
ENSG00000187672,ERC2,3,-5.6722,1107,4.00611,17,-3.4625,65,-1.4862,86,-1.0793,108,-0.7313,122,-0.5927,52,-1.8199,40,-2.2173
ENSG00000163947,ARHGEF3,3,-3.9812,103,1.09921,15,-1.8607,12,-2.1691,96,0.98347,55,0.03676,91,1.05599,35,-0.6537,30,-0.8910
ENSG00000157500,APPL1,3,-4.5804,103,0.39110,40,-1.0861,195,1.50569,86,0.09928,127,0.73878,82,0.01950,53,-0.6496,38,-1.1549
ENSG00000168374,ARF4,28,-2.1179,103,-0.1417,131,0.24037,75,-0.6263,211,1.04866,129,0.21346,135,0.34185,60,-0.9651,118,0.07684
ENSG00000163681,SLMAP,228,1.58633,271,1.92301,68,-0.4513,70,-0.4107,36,-1.4364,32,-1.5970,57,-0.8057,66,-0.5085,26,-1.9129
ENSG00000168297,PXK,215,1.66925,103,0.36525,53,-0.6762,88,0.11057,125,0.68429,12,-2.8806,31,-1.5950,113,0.52458,50,-0.7753
ENSG00000168291,PDHB,3,-4.7837,103,0.16206,68,-0.4919,67,-0.5155,181,1.11856,79,-0.2491,128,0.59995,42,-1.2111,130,0.54640
ENSG00000168309,FAM107A,368,-1.0699,103,-2.9570,1819,1.57044,1687,1.42808,179,-2.1440,943,0.41070,499,-0.6654,774,0.08917,456,-0.7429
ENSG00000114405,C3orf14,3,-4.5832,103,0.38818,38,-1.1681,122,0.66859,111,0.51680,89,0.15967,100,0.39181,58,-0.5212,85,0.07511
ENSG00000163618,CADPS,84,-1.1859,103,-0.8803,32,-2.6084,54,-1.8374,579,2.07467,220,0.31088,249,0.60185,139,-0.4194,103,-0.8851
ENSG00000163630,SYNPR,3,-6.4668,103,-1.6356,32,-3.3608,129,-1.2981,190,-0.7081,92,-1.8006,112,-1.6165,88,-1.8711,2129,4.46761
ENSG00000163634,THOC7,3,-4.6499,103,0.31245,84,-0.0086,108,0.39719,123,0.60812,91,0.11221,86,0.01836,30,-1.5972,134,0.75288
ENSG00000163636,PSMD6,3,-4.2424,103,0.78404,64,-0.0076,33,-1.0297,101,0.74518,65,0.02308,84,0.49835,78,0.32630,26,-1.3883
ENSG00000163637,PRICKLE2,3,-4.4421,103,0.55074,52,-0.5339,3,-4.7676,37,-1.0382,160,1.32484,132,1.16191,42,-0.8700,69,-0.0900
ENSG00000151276,MAGI1,3,-4.2319,103,0.79611,38,-0.8087,76,0.28550,84,0.45699,75,0.27945,71,0.20014,50,-0.3644,63,-0.0043
ENSG00000144749,LRIG1,99,0.31285,103,0.37792,193,1.47258,55,-0.6068,18,-2.2638,115,0.56475,51,-0.8137,101,0.34304,30,-1.5293
ENSG00000144744,UBA3,3,-4.1452,103,0.89986,72,0.30281,0,-6.1719,81,0.48767,57,-0.0736,69,0.25690,68,0.19633,76,0.38514
ENSG00000144746,ARL6IP5,22,-3.3735,103,-1.1235,233,0.14441,157,-0.4764,395,1.03735,296,0.54280,248,0.27879,161,-0.4409,264,0.35132
ENSG00000114861,FOXP1,8,-3.3696,103,0.50242,67,-0.1935,187,1.55965,60,-0.3731,55,-0.4986,65,-0.2774,45,-0.7930,102,0.48922
ENSG00000163412,EIF4E3,3,-4.3052,103,0.71022,104,0.73409,103,0.71703,41,-0.7401,44,-0.6585,84,0.41991,25,-1.5059,76,0.20804
ENSG00000170837,GPR27,33,-0.7693,103,1.07652,51,-0.0808,19,-1.5477,52,-0.0722,44,-0.3230,64,0.30815,19,-1.5929,91,0.86421
ENSG00000163605,PPP4R2,3,-4.0363,103,1.03153,85,0.70472,52,-0.0853,20,-1.5401,76,0.50811,58,0.09576,56,0.02071,41,-0.4615
ENSG00000113805,CNTN3,3,-3.9310,103,1.16102,66,0.40565,29,-0.8998,68,0.45219,84,0.80813,64,0.40380,24,-1.1588,9,-2.5607
ENSG00000185008,ROBO2,3,-4.3061,103,0.70922,12,-2.5156,30,-1.2050,30,-1.2232,97,0.60574,122,1.19340,52,-0.3901,96,0.59449
ENSG00000175161,CADM2,25,-3.1015,103,-1.0425,67,-1.6768,234,0.24232,474,1.46624,234,0.23957,195,-0.0561,318,0.74940,170,-0.2733
ENSG00000083937,CHMP2B,3,-4.4028,103,0.59554,77,0.12706,107,0.65744,105,0.63244,40,-0.9143,86,0.33699,45,-0.7051,62,-0.2165
ENSG00000163320,CGGBP1,115,0.18301,103,0.00580,101,-0.0248,130,0.38558,97,-0.0866,116,0.19413,84,-0.3530,56,-0.9302,140,0.50407
ENSG00000080822,CLDND1,8963,5.06113,696,-0.7682,220,-2.4893,158,-2.9728,371,-1.7179,139,-3.1668,110,-3.6533,536,-1.1678,71,-4.1444
ENSG00000184220,CMSS1,3,-4.3233,103,0.68856,97,0.58776,80,0.27426,51,-0.4480,140,1.22150,61,-0.1803,36,-0.9921,45,-0.6459
ENSG00000154174,TOMM70,3,-5.0743,103,-0.1600,64,-0.8905,25,-2.3078,89,-0.3846,151,0.46027,147,0.47866,82,-0.5201,327,1.85335
ENSG00000114354,TFG,3,-4.6425,103,0.32065,107,0.38930,23,-1.9834,147,0.91480,146,0.91355,81,-0.0748,59,-0.5699,94,0.17714
ENSG00000081154,PCNP,3,-5.7173,103,-0.8518,263,0.64432,216,0.31695,222,0.36158,279,0.74419,165,-0.1339,157,-0.1928,203,0.21671
ENSG00000066422,ZBTB11,3,-3.9484,103,1.13975,26,-1.0521,43,-0.2973,42,-0.3346,14,-1.9407,64,0.38636,45,-0.2175,115,1.34216
ENSG00000114391,RPL24,231,-1.4399,912,0.72127,639,0.13220,1268,1.30362,409,-0.5722,664,0.19341,395,-0.6875,454,-0.4110,520,-0.1983
ENSG00000144815,NXPE3,119,1.23205,103,0.97692,47,-0.3206,8,-2.8890,74,0.40778,13,-2.1676,51,-0.2154,61,0.10545,46,-0.3428
ENSG00000170017,ALCAM,3,-6.8066,2059,3.41651,65,-2.6559,206,-0.9490,356,-0.0992,230,-0.7810,145,-1.5925,232,-0.7713,350,-0.1285
ENSG00000114439,BBX,412,2.60957,103,0.02250,122,0.29446,183,0.98504,44,-1.2851,13,-3.0385,27,-2.1569,67,-0.6433,18,-2.6131
ENSG00000196776,CD47,3,-5.4960,103,-0.6164,71,-1.1757,219,0.59489,195,0.40027,139,-0.1434,202,0.52556,112,-0.4876,278,1.00212
ENSG00000114446,IFT57,63,-2.2268,2164,5.10448,104,-1.4802,106,-1.4495,48,-2.6248,43,-2.7889,64,-2.3331,17,-4.0660,52,-2.4891
ENSG00000198919,DZIP3,3,-4.9080,103,0.02256,127,0.36001,110,0.13271,103,0.02784,142,0.54586,127,0.41262,80,-0.3707,93,-0.1441
ENSG00000144827,ABHD10,48,-0.5039,103,0.72425,61,-0.1404,42,-0.7036,101,0.69983,70,0.08380,69,0.06572,31,-1.1685,69,0.06425
ENSG00000144834,TAGLN3,186,-1.2786,995,1.45400,88,-2.3846,132,-1.7945,475,0.17552,723,0.87792,609,0.67749,173,-1.3896,271,-0.7103
ENSG00000091972,CD200,3,-5.3685,103,-0.4792,74,-0.9863,56,-1.3904,283,1.18801,241,0.90768,180,0.46874,70,-1.0662,207,0.64229
ENSG00000144848,ATG3,493,2.70307,103,-0.2028,96,-0.3072,84,-0.5188,46,-1.4248,96,-0.3185,46,-1.5343,70,-0.8048,90,-0.4134
ENSG00000121579,NAA50,3,-4.1691,103,0.87141,96,0.75148,25,-1.3507,53,-0.2129,47,-0.4037,68,0.19608,32,-0.9842,113,1.02901
ENSG00000114573,ATP6V1A,242,-0.6673,103,-1.9560,134,-1.5599,280,-0.4438,541,0.61979,768,1.22995,587,0.88829,196,-0.9957,272,-0.4918
ENSG00000181722,ZBTB20,3,-4.4356,103,0.55797,222,1.96841,263,2.32411,21,-1.9097,1,-6.1225,15,-2.4633,67,-0.1376,20,-1.9287
ENSG00000172020,GAP43,4,-7.0602,104,-2.5966,123,-2.3520,516,-0.1827,1149,1.15680,945,0.81280,1022,1.12887,470,-0.3300,429,-0.4727
ENSG00000185565,LSAMP,217,-0.0121,103,-1.1647,314,0.59449,104,-1.1495,195,-0.1826,251,0.22314,218,-0.0078,188,-0.2383,378,0.91265
ENSG00000113845,TIMMDC1,485,3.10343,103,0.06472,72,-0.4888,46,-1.1702,61,-0.7615,37,-1.5188,58,-0.9190,41,-1.3562,29,-1.8555
ENSG00000138495,COX17,233,0.96108,103,-0.3762,88,-0.6138,216,0.83240,161,0.33409,66,-1.0515,93,-0.5919,68,-1.0156,186,0.57898
ENSG00000082701,GSK3B,10,-3.2115,103,0.30252,62,-0.5011,91,0.10538,209,1.54355,34,-1.3965,102,0.33635,50,-0.8262,89,0.06350
ENSG00000065518,NDUFB4,3,-6.2030,103,-1.3618,305,0.32784,220,-0.1950,318,0.39921,349,0.55354,360,0.69867,178,-0.5296,294,0.26894
ENSG00000145087,STXBP5L,3,-4.5340,103,0.44472,39,-1.0580,82,0.08467,48,-0.7707,128,0.81179,163,1.50436,37,-1.1432,16,-2.4012
ENSG00000173230,GOLGB1,3,-5.2231,103,-0.3221,225,0.96584,289,1.41480,145,0.22467,49,-1.4432,122,-0.0579,73,-0.8421,129,0.03745
ENSG00000114023,FAM162A,99,-0.5089,103,-0.4435,108,-0.3695,90,-0.6497,144,0.08464,191,0.55164,176,0.47203,109,-0.3590,169,0.34995
ENSG00000114030,KPNA1,3,-4.0924,103,0.95890,55,-0.0626,3,-4.0155,80,0.52399,52,-0.1556,85,0.73964,61,0.10072,48,-0.2863
ENSG00000173175,ADCY5,3,-4.5463,103,0.43039,17,-2.3074,27,-1.6479,56,-0.5335,41,-1.0023,68,-0.2649,50,-0.7017,356,2.87359
ENSG00000206527,HACD2,3,-4.8243,103,0.11695,171,0.96127,232,1.51906,37,-1.4663,39,-1.3886,71,-0.5152,66,-0.5903,165,0.90469
ENSG00000065534,MYLK,3,-4.3119,103,0.70140,296,2.81597,143,1.27782,25,-1.4852,31,-1.1903,12,-2.6991,34,-1.0385,11,-2.6652
ENSG00000160145,KALRN,39,-1.2649,103,0.22725,25,-1.9290,29,-1.6993,31,-1.5921,177,1.14305,203,1.73171,27,-1.7963,55,-0.7479
ENSG00000163848,ZNF148,5,-3.4730,103,0.96039,69,0.28000,100,0.91442,36,-0.7201,59,0.03967,46,-0.3843,56,-0.0415,56,-0.0583
ENSG00000114520,SNX4,3,-3.9109,103,1.18586,55,0.12460,51,-0.0014,84,0.82234,60,0.26979,59,0.26914,20,-1.4286,15,-1.8734
ENSG00000114544,SLC41A3,3,-4.8667,103,0.06928,88,-0.1866,45,-1.2051,161,0.81353,205,1.23464,117,0.31552,48,-1.1182,99,0.00395
